OBJECTID,FRANODEID,COUNTRY,STATE,STFIPS,CTYFIPS,STCYFIPS,FRADISTRCT,PASSNGR,PASSNGRSTN,BNDRY,x,y
250132,497622,US,NJ,34.0,27.0,34027.0,1,C,Morris Plains,0.0,-74.4781873822672,40.8287294069564
250133,497623,US,NJ,34.0,27.0,34027.0,1,C,Morristown,0.0,-74.4741986054876,40.7972872570363
250134,497624,US,NJ,34.0,23.0,34023.0,1,C,Dunellen,0.0,-74.4631552437973,40.590870203774
250135,497625,US,NJ,34.0,23.0,34023.0,1,C,Edison,0.0,-74.4108563250859,40.5192604971082
250136,497626,US,NJ,34.0,39.0,34039.0,1,C,Murray Hill,0.0,-74.4034013394936,40.6949709355044
250137,497627,US,NJ,34.0,39.0,34039.0,1,C,Summit,0.0,-74.3576671426902,40.716545326596
250138,497628,US,NJ,34.0,27.0,34027.0,1,C,Lincoln Park,0.0,-74.3020772701899,40.9241903630097
250139,497629,US,NJ,34.0,39.0,34039.0,1,C,Cranford,0.0,-74.3033776947513,40.655534318641
250140,497630,US,NJ,34.0,23.0,34023.0,1,C,Woodbridge,0.0,-74.2777683429686,40.5565134517934
250141,497631,US,NJ,34.0,23.0,34023.0,1,C,South Amboy,0.0,-74.280365905156,40.4845227743394
250142,497632,US,NJ,34.0,23.0,34023.0,1,C,Perth Amboy,0.0,-74.2738489457733,40.5092393528665
250143,497633,US,NJ,34.0,39.0,34039.0,1,C,Roselle Park,0.0,-74.2665733932691,40.6669139548288
250144,497634,US,NJ,34.0,31.0,34031.0,1,C,Mountain View,0.0,-74.2678934343415,40.9139970590973
250145,497635,US,NY,36.0,71.0,36071.0,1,C,Campbell Hall,0.0,-74.2664763931848,41.4509589854207
250146,497636,US,NJ,34.0,39.0,34039.0,1,C,Linden,0.0,-74.2515972602657,40.6296840640989
250147,497637,US,NJ,34.0,31.0,34031.0,1,C,Little Falls,0.0,-74.2353711790365,40.8806438767568
250148,497638,US,NJ,34.0,39.0,34039.0,1,C,Elizabeth,0.0,-74.2155136977972,40.6674680828837
250149,497639,US,NJ,34.0,13.0,34013.0,1,C,Montclair,0.0,-74.2093962839,40.8418841162298
250150,497640,US,NJ,34.0,13.0,34013.0,1,C,Bloomfield,0.0,-74.2000652108544,40.7926303676506
250151,497641,US,NJ,34.0,13.0,34013.0,1,B,Newark Penn Station,0.0,-74.1642070859963,40.7344805064611
250152,497642,US,NY,36.0,87.0,36087.0,1,C,Suffern,0.0,-74.1535601247898,41.1137835929426
250153,497643,US,NJ,34.0,31.0,34031.0,1,C,Hawthorne,0.0,-74.1523857356593,40.9426166145152
250154,497644,US,NJ,34.0,3.0,34003.0,1,C,Broadway,0.0,-74.1151490283185,40.9222282112483
250155,497645,US,NJ,34.0,3.0,34003.0,1,C,Wood-ridge,0.0,-74.0788192151727,40.8438733231847
250156,497646,US,NJ,34.0,25.0,34025.0,1,C,Red Bank,0.0,-74.074477652913,40.3482020007489
250157,497647,US,NJ,34.0,29.0,34029.0,1,C,Bay Head,0.0,-74.0461589552839,40.0771346131461
250158,497648,US,NY,36.0,87.0,36087.0,1,C,Spring Valley,0.0,-74.0441842067611,41.1119825553637
250159,497649,US,NJ,34.0,3.0,34003.0,1,C,Hillsdale,0.0,-74.0410764895273,41.0024741292725
250160,497650,US,NJ,34.0,3.0,34003.0,1,C,Westwood,0.0,-74.0327477584723,40.9908774594323
250161,497651,US,NY,36.0,87.0,36087.0,1,C,"Pearl River, NY",0.0,-74.022348497824,41.0581003465635
250162,497652,US,NY,36.0,87.0,36087.0,1,C,"Nanuet, NY",0.0,-74.014743686717,41.0901932349597
250163,497653,US,NY,36.0,61.0,36061.0,1,B,Penn Station,0.0,-73.9936159813777,40.750343600712
250164,497654,US,NY,36.0,27.0,36027.0,1,C,New Hamburg,0.0,-73.9476006927387,41.5865777293004
250165,497655,US,NY,36.0,119.0,36119.0,1,C,Peekskill,0.0,-73.9313267357965,41.2849238179074
250166,497656,US,NY,36.0,5.0,36005.0,1,C,Yankees- E 153 St,0.0,-73.9299719326176,40.8252414925129
250167,497657,US,NY,36.0,5.0,36005.0,1,C,Morris Heights,0.0,-73.9198975746412,40.8541577596017
250168,497658,US,NY,36.0,5.0,36005.0,1,C,University Heights,0.0,-73.9136309092529,40.8618646401304
250169,497659,US,NY,36.0,5.0,36005.0,1,C,Melrose,0.0,-73.9151474927263,40.825913665898
250170,497660,US,NY,36.0,119.0,36119.0,1,B,Croton-Harmon,0.0,-73.882618301529,41.1898518342977
250171,497661,US,NY,36.0,119.0,36119.0,1,C,Tarrytown,0.0,-73.8649386590335,41.0763484933821
250172,497662,US,NY,36.0,119.0,36119.0,1,C,Mt. Vernon East,0.0,-73.8321306352636,40.9121022576039
250173,497663,US,NY,36.0,81.0,36081.0,1,C,Jamaica,0.0,-73.8076471689759,40.6998128422087
250174,497664,US,NY,36.0,119.0,36119.0,1,B,New Rochelle,0.0,-73.7838996474848,40.9114719797106
250175,497665,US,NY,36.0,119.0,36119.0,1,C,North White Plains,0.0,-73.7726940698172,41.0506835298314
250176,497666,US,NY,36.0,81.0,36081.0,1,C,Hollis,0.0,-73.7667230354973,40.7100977574994
250177,497667,US,NY,36.0,119.0,36119.0,1,C,Mamaroneck,0.0,-73.7363229781858,40.9538409573787
250178,497668,US,NY,36.0,81.0,36081.0,1,C,Queens Village,0.0,-73.736368210157,40.7175346141966
250179,497669,US,NY,36.0,59.0,36059.0,1,C,Floral Park,0.0,-73.7064128063347,40.7247242815162
250180,497670,US,NY,36.0,59.0,36059.0,1,C,Valley Stream,0.0,-73.7047066055729,40.6615881770536
250181,497671,US,NY,36.0,59.0,36059.0,1,C,New Hyde Park,0.0,-73.6811006217396,40.7307365719774
250182,497672,US,NY,36.0,119.0,36119.0,1,C,Rye,0.0,-73.6818809208532,40.9861950888835
250183,497673,US,NY,36.0,59.0,36059.0,1,C,Lynbrook,0.0,-73.6750949717385,40.6559058281027
250184,497674,US,NY,36.0,119.0,36119.0,1,C,Port Chester,0.0,-73.6638052973873,41.0017073713922
250185,497675,US,NY,36.0,59.0,36059.0,1,C,Freeport,0.0,-73.5826231725356,40.6573798294211
250186,497676,US,NY,36.0,59.0,36059.0,1,C,Oyster Bay,0.0,-73.5339308971634,40.8753667087311
250187,497677,US,NY,36.0,59.0,36059.0,1,C,Hicksville,0.0,-73.5282835474,40.767232633242
250188,497678,US,NY,36.0,59.0,36059.0,1,C,Syosset,0.0,-73.5008354385538,40.8247149770195
250189,497679,US,CT,9.0,1.0,9001.0,1,C,Darien,0.0,-73.4713792491961,41.0769710251651
250190,497680,US,CT,9.0,1.0,9001.0,1,C,Rowayton,0.0,-73.4442545086994,41.0775141794194
250191,497681,US,CT,9.0,1.0,9001.0,1,C,Bethel,0.0,-73.4181193172853,41.3760635091043
250192,497682,US,NY,36.0,103.0,36103.0,1,C,Pinelawn,0.0,-73.3995342843745,40.7453683170722
250193,497683,US,CT,9.0,1.0,9001.0,1,C,East Norwalk,0.0,-73.4041627550613,41.1040490749168
250194,497684,US,NY,36.0,103.0,36103.0,1,C,Greenlawn,0.0,-73.3633292409336,40.868523611386
250195,497685,US,NY,36.0,103.0,36103.0,1,C,Wyandanch,0.0,-73.3582132222028,40.7547634862709
250196,497686,US,NY,36.0,103.0,36103.0,1,C,Deer Park,0.0,-73.2937185488186,40.7694708817947
250197,497687,US,CT,9.0,1.0,9001.0,1,C,Southport,0.0,-73.2880420783686,41.1352708030726
250198,497688,US,CT,9.0,1.0,9001.0,1,C,Fairfield,0.0,-73.2583657748169,41.1427302687316
250199,497689,US,NY,36.0,103.0,36103.0,1,C,Bay Shore,0.0,-73.2530265283313,40.7249309944768
250200,497690,US,NY,36.0,103.0,36103.0,1,C,Brentwood,0.0,-73.2427023497727,40.7810537363047
250201,497691,US,NY,36.0,103.0,36103.0,1,C,Islip,0.0,-73.2091842760427,40.7358485274918
250202,497692,US,CT,9.0,1.0,9001.0,1,B,Bridgeport,0.0,-73.1866868474059,41.1779486014929
250203,497693,US,NY,36.0,103.0,36103.0,1,C,St. James,0.0,-73.1584596449851,40.8829385502353
250204,497694,US,CT,9.0,9.0,9009.0,1,C,Derby Shelton,0.0,-73.0835266369328,41.3203295628151
250205,497695,US,CT,9.0,9.0,9009.0,1,C,Seymour,0.0,-73.0724580712106,41.395312161619
250206,497696,US,CT,9.0,9.0,9009.0,1,C,Beacon Falls,0.0,-73.0631123978466,41.4406727520006
250207,497697,US,NY,36.0,103.0,36103.0,1,C,Patchogue,0.0,-73.0158482227906,40.7618777056916
250208,497698,US,NY,36.0,103.0,36103.0,1,C,Speonk,0.0,-72.7048953891644,40.8212627735598
250209,497699,US,CT,9.0,9.0,9009.0,1,C,Guilford,0.0,-72.6734058218386,41.2758116992476
250210,497700,US,CT,9.0,9.0,9009.0,1,C,Madison,0.0,-72.5998283454988,41.28374560186
250211,497701,US,CT,9.0,7.0,9007.0,1,C,Clinton,0.0,-72.5283395114834,41.2795784934373
250212,497702,US,NY,36.0,103.0,36103.0,1,C,Hampton Bays,0.0,-72.5240946160331,40.8765756258457
250213,497703,US,CT,9.0,7.0,9007.0,1,C,Westbrook,0.0,-72.4481468818156,41.2889497681475
250214,497704,US,NY,36.0,103.0,36103.0,1,C,Southampton,0.0,-72.3899145780761,40.8948074124085
250215,497705,US,CT,9.0,7.0,9007.0,1,B,Old Saybrook,0.0,-72.3778142613175,41.3003457376337
250216,497706,US,NY,36.0,103.0,36103.0,1,C,Bridgehampton,0.0,-72.3095924598533,40.939262910385
250217,497707,US,CT,9.0,11.0,9011.0,1,B,New London,0.0,-72.0929126122532,41.3541106894275
250218,497708,US,MA,25.0,27.0,25027.0,1,B,Worcester,0.0,-71.7948280166129,42.260803670826
250219,497709,US,RI,44.0,9.0,44009.0,1,C,Wickford Junction,0.0,-71.4913508406102,41.5808148106273
250220,497710,US,RI,44.0,3.0,44003.0,1,C,T.F. Green Airport,0.0,-71.4426389702867,41.7260412449654
250221,497711,US,RI,44.0,7.0,44007.0,1,B,Providence,0.0,-71.4132132257324,41.8293118519745
250222,497712,US,MA,25.0,17.0,25017.0,1,C,Lowell,0.0,-71.3146853091758,42.6359601033427
250223,497713,US,MA,25.0,5.0,25005.0,1,C,Attleboro,0.0,-71.2839177968957,41.9422459894946
250224,497714,US,MA,25.0,21.0,25021.0,1,C,Walpole,0.0,-71.2576234904886,42.1456058905842
250225,497715,US,MA,25.0,5.0,25005.0,1,C,Mansfield,0.0,-71.2200644819969,42.0325325802446
250226,497716,US,MA,25.0,17.0,25017.0,1,C,Belmont,0.0,-71.1763786829931,42.3959581276883
250227,497717,US,MA,25.0,25.0,25025.0,1,C,Readville,0.0,-71.1329068977242,42.2380726391966
250228,497718,US,MA,25.0,25.0,25025.0,1,C,Boston Landing,0.0,-71.1394391419415,42.3571905733588
250229,497719,US,MA,25.0,25.0,25025.0,1,C,Forest Hills,0.0,-71.1138060943982,42.3007050374548
250230,497720,US,MA,25.0,25.0,25025.0,1,C,Chelsea,0.0,-71.0341004657003,42.3956116629965
250231,497721,US,MA,25.0,9.0,25009.0,1,C,Rockport,0.0,-70.6265626232551,42.6559076881568
250232,497722,US,IL,17.0,31.0,17031.0,4,C,59th St. (U. of Chicago),0.0,-87.5889750484662,41.7876068658581
